Ptt,date.GMT,Latitude,Longitude
169144,2018-05-31,59.375,-139.65
169144,2018-06-01,59.375,-139.7833333
169144,2018-06-02,59.35833333,-139.9416667
169144,2018-06-03,59.35,-140.15
169144,2018-06-04,59.3375,-140.55
169144,2018-06-05,59.35,-141.2666667
169144,2018-06-06,59.375,-141.5916667
169144,2018-06-07,59.4,-141.9583333
169144,2018-06-08,59.4,-142.4583333
169144,2018-06-09,59.4,-142.6916667
169144,2018-06-10,59.425,-142.7833333
169144,2018-06-11,59.46666667,-142.55
169144,2018-06-12,59.43333333,-142.5333333
169144,2018-06-13,59.4,-142.7166667
169144,2018-06-14,59.38333333,-142.9333333
169144,2018-06-15,59.375,-143.6583333
169144,2018-06-16,59.375,-144.075
169144,2018-06-17,59.375,-144.15
169144,2018-06-18,59.4,-144.45
169144,2018-06-19,59.4875,-144.525
169144,2018-06-20,59.60833333,-144.7666667
169144,2018-06-21,59.65833333,-144.8833333
169144,2018-06-22,59.69166667,-145.35
169144,2018-06-23,59.8,-145.6875
169144,2018-06-24,59.9125,-145.95
169144,2018-06-25,60.06666667,-146.1916667
169144,2018-06-26,60.075,-146.3166667
169144,2018-06-27,60.075,-146.4666667
169144,2018-06-28,59.8875,-146.4375
169144,2018-06-29,59.725,-146.575
169144,2018-06-30,59.6,-146.825
169144,2018-07-01,59.51666667,-147.15
169144,2018-07-02,59.5,-147.3666667
169144,2018-07-03,59.45833333,-147.525
169144,2018-07-04,59.4125,-147.85
169144,2018-07-05,59.4,-148.225
169144,2018-07-06,59.35833333,-148.5583333
169144,2018-07-07,59.36666667,-148.9333333
169144,2018-07-08,59.375,-149.275
169144,2018-07-09,59.38333333,-149.675
169144,2018-07-10,59.35,-150.1166667
169144,2018-07-11,59.35,-150.4416667
169144,2018-07-12,59.35,-150.55
169144,2018-07-13,58.94166667,-151.1916667
169144,2018-07-14,58.7,-151.775
169144,2018-07-15,58.26666667,-152.2666667
169144,2018-07-16,58.43333333,-151.6583333
169144,2018-07-17,58.90833333,-150.2416667
169144,2018-07-18,59.10833333,-149.9666667
169144,2018-07-19,59.08333333,-150.3166667
169144,2018-07-20,58.9125,-150.625
169144,2018-07-21,58.825,-151.0583333
169144,2018-07-22,58.68333333,-151.425
169144,2018-07-23,58.6,-151.95
169144,2018-07-24,56.64166667,-153.075
169144,2018-07-25,55.58333333,-154
169144,2018-07-26,55.575,-154.725
169144,2018-07-27,55.53333333,-155.275
169144,2018-07-28,55.475,-155.6875
169144,2018-07-29,55.40833333,-156.1833333
169144,2018-07-30,55.39166667,-156.85
169144,2018-07-31,55.325,-157.225
169144,2018-08-01,55.23333333,-157.6
169144,2018-08-02,55.125,-158.1875
169144,2018-08-03,54.975,-158.775
169144,2018-08-04,54.85833333,-159.3833333
169144,2018-08-05,54.725,-159.8166667
169144,2018-08-06,54.63333333,-160.2666667
169144,2018-08-07,54.6,-160.8416667
169144,2018-08-08,54.53333333,-161.5666667
169144,2018-08-09,54.45,-162.25
169144,2018-08-10,54.35833333,-163.1083333
169144,2018-08-11,54.28333333,-164.0083333
169144,2018-08-12,54.2375,-165.175
169144,2018-08-13,54.15833333,-166.5916667
169144,2018-08-14,54.15,-167.6166667
169144,2018-08-15,54.03333333,-168.75
169144,2018-08-16,53.85,-169.825
169144,2018-08-17,53.625,-170.8375
169144,2018-08-18,53.3875,-171.875
169144,2018-08-19,53.125,-172.9
169144,2018-08-20,52.8,-173.85
169144,2018-08-21,52.39166667,-174.8083333
169144,2018-08-22,52.175,-175.75
169144,2018-08-23,51.8,-176.6833333
169144,2018-08-24,51.625,-177.2083333
169144,2018-08-25,51.35833333,-177.6916667
169144,2018-08-26,51.125,-178.35
169146,2018-05-30,59.375,-139.8
169146,2018-05-31,59.375,-139.96875
169146,2018-06-01,59.35,-140.0875
169146,2018-06-02,59.325,-140.1
169146,2018-06-03,59.28333333,-140.05
169146,2018-06-04,59.25833333,-140.1166667
169146,2018-06-05,59.225,-140.25
169146,2018-06-06,59.19166667,-140.2416667
169146,2018-06-07,59.15,-140.1166667
169146,2018-06-08,59.1,-139.85
169146,2018-06-09,59.1,-139.775
169146,2018-06-10,59.075,-139.8166667
169146,2018-06-11,59.05,-139.8166667
169146,2018-06-12,59.03333333,-139.8916667
169146,2018-06-13,59.05,-140.1416667
169146,2018-06-14,59.075,-140.4333333
169146,2018-06-15,59.075,-140.625
169146,2018-06-16,59.05,-140.8
169146,2018-06-17,59.025,-140.9833333
169146,2018-06-18,58.93333333,-141.1083333
169146,2018-06-19,58.88333333,-141.2416667
169146,2018-06-20,58.83333333,-141.225
169146,2018-06-21,58.775,-141.4
169146,2018-06-22,58.7,-141.5333333
169146,2018-06-23,58.65833333,-141.65
169146,2018-06-24,58.625,-141.8
169146,2018-06-25,58.6,-141.9416667
169146,2018-06-26,58.55833333,-142.0083333
169146,2018-06-27,58.50833333,-142.1833333
169146,2018-06-28,58.46666667,-142.4333333
169146,2018-06-29,58.475,-142.7833333
169146,2018-06-30,58.475,-143.0083333
169146,2018-07-01,58.45,-143.2583333
169146,2018-07-02,58.45,-143.5833333
169146,2018-07-03,58.38333333,-143.95
169146,2018-07-04,58.325,-144.4583333
169146,2018-07-05,58.2,-144.8833333
169146,2018-07-06,58.15,-145.3916667
169146,2018-07-07,58.1,-146
169146,2018-07-08,58.05833333,-146.5
169146,2018-07-09,58.025,-147.0583333
169146,2018-07-10,58.025,-147.6083333
169146,2018-07-11,58,-148.2166667
169146,2018-07-12,58.00833333,-148.9083333
169146,2018-07-13,57.95833333,-149.55
169146,2018-07-14,57.90833333,-150.15
169146,2018-07-15,57.8625,-150.5125
169146,2018-07-16,57.76666667,-150.8833333
169146,2018-07-17,57.66666667,-151.125
169146,2018-07-18,57.60833333,-151.25
169146,2018-07-19,57.5,-151.1875
169154,2018-05-29,59.375,-139.7375
169154,2018-05-30,59.375,-140
169154,2018-05-31,59.375,-140.2375
169154,2018-06-01,59.35,-140.4875
169154,2018-06-02,59.35,-140.7375
169154,2018-06-03,59.35,-141
169154,2018-06-04,59.35,-141.2916667
169154,2018-06-05,59.35,-141.6416667
169154,2018-06-06,59.375,-141.6416667
169154,2018-06-07,59.39166667,-141.7833333
169154,2018-06-08,59.33333333,-142.5583333
169154,2018-06-09,59.28333333,-142.9583333
169154,2018-06-10,59.225,-143.1625
169154,2018-06-11,59.1625,-143.4125
169154,2018-06-12,59.125,-143.6583333
169154,2018-06-13,59.1,-143.7833333
169154,2018-06-14,59.075,-143.8666667
169154,2018-06-15,59.03333333,-144.1916667
169154,2018-06-16,58.95833333,-144.575
169154,2018-06-17,58.925,-144.7666667
169154,2018-06-18,58.925,-144.875
169154,2018-06-19,58.88333333,-145.3416667
169154,2018-06-20,58.875,-145.7583333
169154,2018-06-21,58.89166667,-146.3083333
169154,2018-06-22,58.9,-146.6416667
175618,2018-05-30,59.375,-139.725
175618,2018-05-31,59.25625,-140.0125
175618,2018-06-01,59.275,-140.15
175618,2018-06-02,59.3,-140.2125
175618,2018-06-03,59.325,-140.0916667
175618,2018-06-04,59.38333333,-140.7333333
175618,2018-06-05,59.44166667,-141
175618,2018-06-06,59.475,-140.9583333
175618,2018-06-07,59.59166667,-141.0666667
175618,2018-06-08,59.61666667,-141.1583333
175618,2018-06-09,59.64166667,-141.3
175618,2018-06-10,59.65,-141.3833333
175618,2018-06-11,59.65,-141.4666667
175618,2018-06-12,59.65833333,-141.5916667
175618,2018-06-13,59.65,-141.7416667
175618,2018-06-14,59.63333333,-141.925
175618,2018-06-15,59.6,-142.1666667
175618,2018-06-16,59.45,-142.5583333
175618,2018-06-17,59.24166667,-143.1333333
175618,2018-06-18,59.13333333,-143.5666667
175618,2018-06-19,59.075,-143.7916667
175618,2018-06-20,59.03333333,-144.1583333
175618,2018-06-21,58.98333333,-144.6666667
175618,2018-06-22,58.90833333,-144.7833333
175618,2018-06-23,58.88333333,-145.2916667
175618,2018-06-24,58.85,-145.7
175618,2018-06-25,58.825,-146.0833333
175618,2018-06-26,58.8,-146.4916667
175618,2018-06-27,58.73333333,-146.9
176929,2019-06-02,59.375,-139.65
176929,2019-06-03,59.3625,-139.7875
176929,2019-06-04,59.35,-139.92
176929,2019-06-05,59.3,-140.0125
176929,2019-06-06,59.20833333,-140.0333333
176929,2019-06-07,59.175,-140.09375
176929,2019-06-08,59.15,-140.22
176929,2019-06-09,59.125,-140.3125
176929,2019-06-10,59.12,-140.51
176929,2019-06-11,59.0625,-140.5
176929,2019-06-12,58.95,-140.435
176929,2019-06-13,58.9125,-140.5125
176929,2019-06-14,58.875,-140.525
176929,2019-06-15,58.775,-140.6375
176929,2019-06-16,58.655,-140.815
176929,2019-06-17,58.6375,-140.7625
176929,2019-06-18,58.6,-140.785
176929,2019-06-19,58.55,-140.875
176929,2019-06-20,58.43,-141.075
176929,2019-06-21,58.375,-141.275
176929,2019-06-22,58.3,-141.505
176929,2019-06-23,58.2,-142
176929,2019-06-24,58.15,-142.2625
176929,2019-06-25,58.125,-142.475
176929,2019-06-26,58.1,-142.83
176929,2019-06-27,58.075,-142.8
176929,2019-06-28,58.025,-142.715
176929,2019-06-29,57.975,-143.075
176929,2019-06-30,57.915,-143.395
176929,2019-07-01,57.875,-143.5625
176929,2019-07-02,57.825,-143.725
176929,2019-07-03,57.7375,-143.7375
176929,2019-07-04,57.65,-143.815
176929,2019-07-05,57.6125,-143.9625
176929,2019-07-06,57.53,-144.2
176929,2019-07-07,57.4,-144.4375
176929,2019-07-08,57.265,-144.69
176929,2019-07-09,57.2,-145.02
176929,2019-07-10,57.1,-145.3125
176929,2019-07-11,56.98,-145.61
176929,2019-07-12,56.9,-145.8625
176929,2019-07-13,56.825,-146.13
176929,2019-07-14,56.6875,-146.225
176929,2019-07-15,56.625,-146.345
176929,2019-07-16,56.625,-146.4
176930,2019-06-03,59.375,-139.675
176930,2019-06-04,59.395,-139.865
176930,2019-06-05,59.4,-140.23
176930,2019-06-06,59.3875,-140.4375
176930,2019-06-07,59.375,-140.71875
176930,2019-06-08,59.3375,-140.8875
176930,2019-06-09,59.315,-141.185
176930,2019-06-10,59.1875,-141.2375
176930,2019-06-11,59.13,-141.39
176930,2019-06-12,59.125,-141.75
176930,2019-06-13,59.1,-142.1416667
176930,2019-06-14,59.1,-142.5375
176930,2019-06-15,59.015,-142.77
176930,2019-06-16,58.9,-142.975
176930,2019-06-17,58.825,-143.345
176930,2019-06-18,58.7625,-143.3375
176930,2019-06-19,58.69,-143.415
176930,2019-06-20,58.6375,-143.4875
176930,2019-06-21,58.6,-143.515
176930,2019-06-22,58.45,-143.775
176930,2019-06-23,58.325,-143.84
176930,2019-06-24,58.2625,-144.1375
176930,2019-06-25,58.175,-144.24
176930,2019-06-26,58.3125,-144.425
176930,2019-06-27,58.375,-144.555
176930,2019-06-28,58.4125,-144.7375
176930,2019-06-29,58.45,-144.87
176930,2019-06-30,58.4125,-145.3
176930,2019-07-01,58.375,-145.725
176930,2019-07-02,58.325,-146.125
176930,2019-07-03,58.18,-146.42
176930,2019-07-04,58.1375,-146.75
176930,2019-07-05,58.1,-147.065
176930,2019-07-06,57.925,-147.325
176930,2019-07-07,57.815,-147.69
176930,2019-07-08,57.575,-148.1
176930,2019-07-09,57.365,-148.53
176930,2019-07-10,57.15,-149.0625
176930,2019-07-11,56.905,-149.605
176930,2019-07-12,56.6,-150.125
176930,2019-07-13,56.205,-150.81
176930,2019-07-14,56.075,-151.2875
176930,2019-07-15,55.905,-151.88
176930,2019-07-16,55.7375,-152.35
176930,2019-07-17,55.425,-152.735
176930,2019-07-18,55.35,-153.3125
176930,2019-07-19,55.335,-154.095
176930,2019-07-20,55.1375,-154.425
176930,2019-07-21,55.005,-154.835
176930,2019-07-22,54.925,-155.2625
176930,2019-07-23,54.84,-155.72
176930,2019-07-24,54.6875,-156.125
176930,2019-07-25,54.555,-156.545
176930,2019-07-26,54.45,-156.8625
176930,2019-07-27,54.355,-157.29
176930,2019-07-28,54.25,-157.675
176930,2019-07-29,54.135,-158.215
176930,2019-07-30,54.125,-158.5166667
176932,2019-06-02,59.375,-139.7
176932,2019-06-03,59.35,-139.935
176932,2019-06-04,59.3375,-140.075
176932,2019-06-05,59.275,-140.165
176932,2019-06-06,59.1875,-140.2875
176932,2019-06-07,59.15,-140.5
176932,2019-06-08,59.15,-140.625
176932,2019-06-09,59.15,-140.775
176932,2019-06-10,59.15,-140.9625
176932,2019-06-11,59.15,-141.195
176932,2019-06-12,59.15,-141.5
176932,2019-06-13,59.15,-141.85
176932,2019-06-14,59.0875,-142.175
176932,2019-06-15,59.005,-142.51
176932,2019-06-16,58.925,-142.725
176932,2019-06-17,58.875,-142.99375
176933,2019-05-29,59.375,-139.675
176933,2019-05-30,59.375,-140.005
176933,2019-05-31,59.335,-140.47
176933,2019-06-01,59.3125,-140.725
176933,2019-06-02,59.275,-141.065
176933,2019-06-03,59.3125,-141.35
176933,2019-06-04,59.35,-141.635
176933,2019-06-05,59.35,-142.0375
176933,2019-06-06,59.3375,-142.475
176933,2019-06-07,59.325,-142.6625
176933,2019-06-08,59.325,-142.965
176933,2019-06-09,59.3625,-143.4625
176933,2019-06-10,59.375,-144.055
176933,2019-06-11,59.375,-144.6875
176933,2019-06-12,59.35,-145.345
176933,2019-06-13,59.175,-145.875
176933,2019-06-14,59.055,-146.51
179508,2019-06-02,59.375,-139.7625
179508,2019-06-03,59.3375,-140.1
179508,2019-06-04,59.2625,-140.425
179508,2019-06-05,59.175,-140.725
179508,2019-06-06,59.1125,-141
179508,2019-06-07,59.05,-141.3
179508,2019-06-08,58.9625,-141.575
179508,2019-06-09,58.8875,-141.8625
179508,2019-06-10,58.8375,-142.15
179508,2019-06-11,58.7625,-142.4375
179508,2019-06-12,58.7,-142.72
179508,2019-06-13,58.6,-142.9875
179508,2019-06-14,58.5,-143.215
179508,2019-06-15,58.425,-143.625
179508,2019-06-16,58.375,-144.08
179508,2019-06-17,58.25,-144.4
179508,2019-06-18,58.125,-144.785
179508,2019-06-19,58.1,-145.1
179508,2019-06-20,58.05,-145.395
179508,2019-06-21,57.975,-145.8375
179508,2019-06-22,57.9,-146.35
179508,2019-06-23,57.825,-146.745
179508,2019-06-24,57.6875,-147.075
179508,2019-06-25,57.5625,-147.4875
179508,2019-06-26,57.4,-147.85
179508,2019-06-27,57.28125,-148.19375
179508,2019-06-28,57.1375,-148.7375
179508,2019-06-29,56.98,-149.32
179508,2019-06-30,56.8875,-149.725
179508,2019-07-01,56.725,-150.13125
179508,2019-07-02,56.65,-150.7375
179508,2019-07-03,56.6,-151.38
179508,2019-07-04,56.4875,-151.8875
179508,2019-07-05,56.3125,-152.4625
179508,2019-07-06,56.1375,-153.0375
179508,2019-07-07,55.95,-153.6
179508,2019-07-08,55.775,-154.1625
179508,2019-07-09,55.5875,-154.7125
179508,2019-07-10,55.3875,-155.275
179508,2019-07-11,55.27,-155.77
179508,2019-07-12,55.175,-156.3375
179508,2019-07-13,55.1125,-156.9
179508,2019-07-14,55.05,-157.425
179508,2019-07-15,54.975,-157.9625
179508,2019-07-16,54.8875,-158.5
179508,2019-07-17,54.8375,-159.025
179508,2019-07-18,54.7625,-159.575
179508,2019-07-19,54.675,-160.0375
179508,2019-07-20,54.6125,-160.3
179508,2019-07-21,54.6,-160.645
179508,2019-07-22,54.5,-161.2375
179508,2019-07-23,54.325,-162.325
179508,2019-07-24,54.2125,-162.9625
179508,2019-07-25,54.1,-163.55
179508,2019-07-26,53.975,-164.1625
179508,2019-07-27,53.875,-164.82
179508,2019-07-28,53.725,-165.1625
179508,2019-07-29,53.6,-165.43
179508,2019-07-30,53.4125,-165.95
179508,2019-07-31,53.225,-166.375
179508,2019-08-01,53.0125,-166.7875
179508,2019-08-02,52.8625,-167.23125
179508,2019-08-03,52.725,-167.5375
179508,2019-08-04,52.4875,-167.8875
179508,2019-08-05,52.2625,-168.2
179508,2019-08-06,52.125,-168.39
179508,2019-08-07,52.0875,-168.8625
179508,2019-08-08,52,-169.6125
179508,2019-08-09,51.9625,-170.1875
179508,2019-08-10,51.925,-170.74
179508,2019-08-11,52,-170.875
179508,2019-08-12,52.115,-171.045
179508,2019-08-13,52.1625,-171.175
179508,2019-08-14,52.415,-171.27
179508,2019-08-15,52.3125,-171.6375
179508,2019-08-16,52.375,-172.085
179508,2019-08-17,52.2875,-172.2875
179508,2019-08-18,52.0875,-172.625
179508,2019-08-19,51.9,-172.9625
179508,2019-08-20,51.82,-173.4
179508,2019-08-21,51.7125,-173.8
179508,2019-08-22,51.6375,-174.2875
179508,2019-08-23,51.575,-174.805
179508,2019-08-24,51.5375,-175.1625
179508,2019-08-25,51.45,-175.65
179508,2019-08-26,51.4,-176.18
179508,2019-08-27,51.4,-176.575
179508,2019-08-28,51.44,-177.17
179508,2019-08-29,51.4125,-177.4125
179508,2019-08-30,51.375,-177.6875
179508,2019-08-31,51.3375,-177.975
179508,2019-09-01,51.3125,-178.25
179508,2019-09-02,51.235,-178.57
179508,2019-09-03,51.2625,-178.6375
179508,2019-09-04,51.3125,-178.6625
179508,2019-09-05,51.3625,-178.675
179508,2019-09-06,51.3875,-178.675
179508,2019-09-07,51.4125,-178.65
179508,2019-09-08,51.425,-178.625
179508,2019-09-09,51.4625,-178.6125
179508,2019-09-10,51.4875,-178.5875
179508,2019-09-11,51.5375,-178.5625
179508,2019-09-12,51.575,-178.525
179508,2019-09-13,51.5875,-178.5625
179508,2019-09-14,51.625,-178.635
179508,2019-09-15,51.625,-178.7375
179508,2019-09-16,51.665,-178.91
179508,2019-09-17,51.7125,-178.9
179508,2019-09-18,51.865,-178.76
179508,2019-09-19,51.845,-178.75
179508,2019-09-20,51.975,-178.5625
179508,2019-09-21,52.14,-178.215
179508,2019-09-22,52.15,-178.0875
179508,2019-09-23,52.15,-177.87
179508,2019-09-24,52.15,-177.75
179508,2019-09-25,52.15,-177.63
179508,2019-09-26,52.1625,-177.55
179508,2019-09-27,52.175,-177.365
179508,2019-09-28,52.175,-177.225
179508,2019-09-29,52.175,-177.095
179508,2019-09-30,52.1875,-177.175
179508,2019-10-01,52.2,-177.225
179508,2019-10-02,52.175,-177.195
179508,2019-10-03,52.2,-177.325
179508,2019-10-04,52.495,-177.77
179508,2019-10-05,52.5,-177.6875
179508,2019-10-06,52.54,-177.62
179508,2019-10-07,52.55,-177.5625
179508,2019-10-08,52.5875,-177.4
179508,2019-10-09,52.6375,-177.2375
179508,2019-10-10,52.675,-177.1
179508,2019-10-11,52.7125,-177
179508,2019-10-12,52.7625,-176.9125
179508,2019-10-13,52.7875,-176.8375
179508,2019-10-14,52.8375,-176.7875
179508,2019-10-15,52.8625,-176.7125
179508,2019-10-16,52.9,-176.6625
179508,2019-10-17,52.9375,-176.6125
179508,2019-10-18,52.9625,-176.5625
179508,2019-10-19,53,-176.5375
179508,2019-10-20,53.04,-176.525
179508,2019-10-21,53.05,-176.4625
179508,2019-10-22,53.0625,-176.3875
179508,2019-10-23,53.0875,-176.3625
179508,2019-10-24,53.1,-176.325
179508,2019-10-25,53.1,-176.2875
179508,2019-10-26,53.125,-176.225
179508,2019-10-27,53.1125,-176.125
179508,2019-10-28,53.085,-175.89
179508,2019-10-29,53.0625,-175.7375
179508,2019-10-30,53,-175.525
179508,2019-10-31,52.9375,-175.325
179508,2019-11-01,52.875,-175.1
179508,2019-11-02,52.875,-174.95
179508,2019-11-03,52.875,-174.8
179508,2019-11-04,52.8625,-174.5875
179508,2019-11-05,52.7875,-174.2375
179508,2019-11-06,52.7125,-173.925
179508,2019-11-07,52.66,-173.575
179508,2019-11-08,52.625,-173.4125
179508,2019-11-09,52.4875,-173.225
179508,2019-11-10,52.375,-173.05
179508,2019-11-11,52.2375,-172.875
179508,2019-11-12,52.1375,-172.8125
179508,2019-11-13,52.025,-172.7125
179508,2019-11-14,51.885,-172.565
179508,2019-11-15,51.8625,-172.575
179508,2019-11-16,51.825,-172.695
179508,2019-11-17,51.8,-172.7125
179508,2019-11-18,51.7,-172.82
199387,2020-06-09,59.375,-139.7125
199387,2020-06-10,59.375,-140.08
199387,2020-06-11,59.35,-140.56
199387,2020-06-12,59.1875,-140.725
199387,2020-06-13,59.09,-140.935
199387,2020-06-14,58.9375,-141.175
199387,2020-06-15,58.805,-141.525
199387,2020-06-16,58.6625,-141.7625
199387,2020-06-17,58.53333333,-142.025
199387,2020-06-18,58.3625,-142.3
199387,2020-06-19,58.215,-142.56
199387,2020-06-20,58.1,-142.85
199387,2020-06-21,57.95,-143.075
199387,2020-06-22,57.8,-143.34
199387,2020-06-23,57.6375,-143.7625
199387,2020-06-24,57.49,-144.18
199387,2020-06-25,57.375,-144.4875
199387,2020-06-26,57.315,-144.86
199387,2020-06-27,57.255,-145.1
199387,2020-06-28,57.125,-145.3875
199387,2020-06-29,57.03,-145.755
199387,2020-06-30,56.925,-146.0125
199387,2020-07-01,56.85,-146.34
199387,2020-07-02,56.8125,-146.6125
199387,2020-07-03,56.75,-146.975
199387,2020-07-04,56.6875,-147.275
199387,2020-07-05,56.64,-147.685
199387,2020-07-06,56.575,-148.05
199387,2020-07-07,56.455,-148.48
199387,2020-07-08,56.375,-148.875
199387,2020-07-09,56.305,-149.44
199387,2020-07-10,56.2,-149.7
199387,2020-07-11,56.125,-149.955
199387,2020-07-12,56.0375,-150.325
199387,2020-07-13,55.8875,-151.08125
199387,2020-07-14,55.7875,-151.25
199387,2020-07-15,55.635,-151.38
199387,2020-07-16,55.515,-151.45
199387,2020-07-17,55.4,-151.5125
199387,2020-07-18,55.3,-151.59
199387,2020-07-19,55.1625,-151.6
199387,2020-07-20,55.05,-151.64
199387,2020-07-21,54.9375,-151.8
199387,2020-07-22,54.83,-151.98
199387,2020-07-23,54.75,-152.075
199387,2020-07-24,54.635,-152.21
199387,2020-07-25,54.575,-152.3375
199387,2020-07-26,54.46,-152.5
199387,2020-07-27,54.45,-152.59
199387,2020-07-28,54.475,-152.6625
199387,2020-07-29,54.475,-152.76
199387,2020-07-30,54.475,-152.85
199387,2020-07-31,54.45,-152.985
199387,2020-08-01,54.4875,-153.025
199387,2020-08-02,54.525,-153.07
199387,2020-08-03,54.525,-153.075
199387,2020-08-04,54.525,-153.075
199389,2020-06-08,59.375,-139.6583333
199389,2020-06-09,59.375,-139.9875
199389,2020-06-10,59.35,-140.33
199389,2020-06-11,59.3375,-140.7125
199389,2020-06-12,59.2625,-141.1375
199389,2020-06-13,59.2875,-141.425
199389,2020-06-14,59.325,-141.755
199389,2020-06-15,59.2125,-141.95
199389,2020-06-16,59.15,-142.315
199389,2020-06-17,59.125,-142.5625
199389,2020-06-18,59.1,-142.835
199389,2020-06-19,59.1125,-143.1
199389,2020-06-20,59.125,-143.465
199389,2020-06-21,59.0125,-143.775
199389,2020-06-22,58.85,-144.175
199389,2020-06-23,58.725,-144.5875
199389,2020-06-24,58.605,-145.065
199389,2020-06-25,58.5625,-145.5125
199389,2020-06-26,58.475,-146.07
199389,2020-06-27,58.4625,-146.5625
199389,2020-06-28,58.425,-147.13
199389,2020-06-29,58.375,-147.525
199389,2020-06-30,58.3,-148.09
199389,2020-07-01,58.175,-148.5125
199389,2020-07-02,58.08,-149
199389,2020-07-03,57.875,-149.4
199389,2020-07-04,57.665,-149.855
199389,2020-07-05,57.5,-150.375
199389,2020-07-06,57.29,-150.975
199389,2020-07-07,57.075,-151.425
199389,2020-07-08,56.845,-151.985
199389,2020-07-09,56.6125,-152.525
199389,2020-07-10,56.365,-153.12
199389,2020-07-11,56.18,-153.77
199389,2020-07-12,56.0125,-154.2875
199389,2020-07-13,55.7,-154.955
199389,2020-07-14,55.5875,-155.3875
199389,2020-07-15,55.425,-155.9
199389,2020-07-16,55.2625,-156.4125
199389,2020-07-17,55.105,-156.99
199389,2020-07-18,54.95,-157.3375
199389,2020-07-19,54.805,-157.8
199389,2020-07-20,54.68,-158.155
199389,2020-07-21,54.625,-158.5
199389,2020-07-22,54.535,-158.965
199389,2020-07-23,54.475,-159.355
199389,2020-07-24,54.4375,-159.75
199389,2020-07-25,54.425,-160.27
199389,2020-07-26,54.3875,-160.675
199389,2020-07-27,54.375,-161.2
199389,2020-07-28,54.3375,-161.5625
199389,2020-07-29,54.325,-162.055
199389,2020-07-30,54.225,-162.575
199389,2020-07-31,54.105,-163.29
199389,2020-08-01,54.0625,-163.525
199389,2020-08-02,53.955,-163.84
199389,2020-08-03,53.875,-164.1625
199389,2020-08-04,53.635,-164.81
199389,2020-08-05,53.625,-164.95
199389,2020-08-06,53.625,-165.105
199389,2020-08-07,53.5125,-165.5375
199389,2020-08-08,53.375,-165.875
199389,2020-08-09,53.3375,-166.3625
199389,2020-08-10,53.175,-167.275
199389,2020-08-11,53.0125,-167.5125
199389,2020-08-12,52.62,-168
199389,2020-08-13,52.5125,-168.3625
199389,2020-08-14,52.38,-168.885
199389,2020-08-15,52.325,-169.225
199389,2020-08-16,52.135,-169.82
199389,2020-08-17,52.1125,-170.0875
199389,2020-08-18,52.07,-170.505
199389,2020-08-19,51.975,-170.825
199389,2020-08-20,51.86,-171.27
199389,2020-08-21,51.8,-171.525
199389,2020-08-22,51.655,-171.86
199393,2020-06-09,59.375,-139.675
199393,2020-06-10,59.375,-139.9625
199393,2020-06-11,59.35,-140.2875
199393,2020-06-12,59.18,-140.495
199393,2020-06-13,59.225,-140.65
199393,2020-06-14,59.3,-140.83125
199393,2020-06-15,59.325,-141.115
199393,2020-06-16,59.2875,-141.3625
199393,2020-06-17,59.185,-141.49
199393,2020-06-18,59.1875,-141.85
199393,2020-06-19,59.15,-142.2
199393,2020-06-20,59.1375,-142.4125
199393,2020-06-21,59.1,-142.67
199393,2020-06-22,59.0875,-142.8
199393,2020-06-23,59.06875,-142.94375
199393,2020-06-24,59.0125,-143.075
199393,2020-06-25,58.95,-143.23
199393,2020-06-26,58.95,-143.3375
199393,2020-06-27,58.975,-143.485
199393,2020-06-28,58.9875,-143.6
199393,2020-06-29,59,-143.75
199393,2020-06-30,59.025,-143.8625
199393,2020-07-01,59.025,-144.025
199393,2020-07-02,59.05,-144.1625
199393,2020-07-03,59.075,-144.275
199393,2020-07-04,59.1125,-144.5625
199393,2020-07-05,59.15,-144.78125
199393,2020-07-06,59.15,-145.05
199393,2020-07-07,59.175,-145.255
199393,2020-07-08,59.2125,-145.4375
199393,2020-07-09,59.25,-145.46
199393,2020-07-10,59.2875,-145.4625
199393,2020-07-11,59.325,-145.445
199393,2020-07-12,59.2625,-145.5
199393,2020-07-13,59.155,-145.56
199393,2020-07-14,59.1,-145.5875
199393,2020-07-15,58.995,-145.66
199393,2020-07-16,59.0125,-145.775
199393,2020-07-17,59.025,-145.915
199393,2020-07-18,59.0625,-146.075
199393,2020-07-19,59.095,-146.21
199393,2020-07-20,59.1125,-146.525
199393,2020-07-21,59.15,-146.99
199393,2020-07-22,59.15,-147.0625
199393,2020-07-23,59.15,-147.335
199393,2020-07-24,59.15,-147.35
199393,2020-07-25,59.175,-147.46
199393,2020-07-26,59.1875,-147.625
199393,2020-07-27,59.2,-147.725
199393,2020-07-28,59.2,-147.785
199393,2020-07-29,59.1875,-147.9125
199393,2020-07-30,59.16,-148.085
199398,2020-06-04,59.375,-139.65
199398,2020-06-05,59.375,-139.9
199398,2020-06-06,59.375,-140.1
199398,2020-06-07,59.35,-140.345
199398,2020-06-08,59.3375,-140.65
199398,2020-06-09,59.275,-141.045
199398,2020-06-10,59.2,-141.375
199398,2020-06-11,59.15,-141.82
199398,2020-06-12,59.1125,-142.0125
199398,2020-06-13,59.075,-142.235
199398,2020-06-14,58.8875,-142.5125
199398,2020-06-15,58.685,-142.83
199398,2020-06-16,58.65,-143.1375
199398,2020-06-17,58.61,-143.505
199398,2020-06-18,58.5875,-143.8625
199398,2020-06-19,58.53,-144.325
